5,flock of birds fly away with food in their beaks .
5,seagull flies under another with food while three others follow .
9,birds are chasing another bird which has a piece of food in its mouth
2,fighting over a scrap of bread .
9,birds flying in front of trees .
1,brown dog is carrying a stick in its mouth .
3,brown dog is fetching a stick in a country setting .
4,dog is standing in the fenced in field with a stick in his mouth .
3,dog runs through a field with a stick in his mouth .
1,brown dog is bringing back a stick on green grass .
2,guy snowboarding down a hill .
3,skier in a ski suit is skiing downhill , near a fence .
7,skier races down the mountain .
2,slalom skier moving quickly downhill .
7,skier going down the course leaning to make a sharp turn .
6,man skis down the hill , spraying snow in the air , ski lifts in the background .
2,person is skiing .
4,skier going down a hill with cable cars in the background
7,skier descends the snowy ski slope beneath the ski lift .
2,skiing on slope near ski lift
5,boy plays a game with wooden blocks .
5,child playing with building blocks on a wooden table .
5,small boy is building with some wooden blocks .
2,small boy wearing a blue shirt stacks wooden blocks .
2,in blue shirt looking at someone 's hand near stack of blocks on table .
2,chinese festival .
9,smiles in front of chinese market .
2,gather outdoors at a market .
7,people walk past tents with lanterns set up on the street .
5,tents lined up with red Chinese lanterns hanging from them
8,brown dog is jumping up at a black and white dog .
0,chow jumps on a huskey .
8,smaller orange dog putting its head on a larger black and white dog
6,dogs are playing around in the dirt .
3,dogs play in a large fenced-in area , while two men watch from a distance .
8,black and white dog looking at the camera .
1,miniature breed dog is running in a straw strewn field .
1,small dog is standing in a field .
5,standing with 1 foot up in a large field .
6,little dog with big ears is in the field .
5,man jumps train cars with his bike .
0,man on a bmx bike jumps over a train
4,person is in the air while riding his bicycle on top of the train on a clear blue sky day .
0,person is jumping over a train car while on their bicycle .
0,person on a bicycle moving across the top of a train .
3,cook steps back as flames leap from a pan in a kitchen .
3,man in a black shirt and jeans is backing away from a fire on a stove .
0,Asian man is cooking on dish that is on fire in a commercial style kitchen .
0,pan on the stove in flames , a cook with an intense expression on his face .
3,woman at a stove jumps back from the high flames of a pan .
2,large vehicle drives through a mud puddle .
2,large vehicle travels through a bumpy and muddy path .
2,off road vehicle driving through a mud puddle .
2,SUV traveling through mud .
2,sport utility vehicle is driving through deep and muddy water .
3,black man is walking next to a building in a big city .
0,black man is walking past a building on a busy sidewalk .
3,man in a black leather jacket walks next to a white brick building in a big city .
7,man is looking into the distance whilst people behind him walk between buildings .
2,man walking next to a grey brick wall .
2,kid is jumping his bike over a fence .
3,man jumps a bicycle down a porch stairway too close to the fence .
0,jumping over a rusty fence on a blue bicycle .
2,streetway in old village .
0,boy is on blue bike and is above a fence .
0,brown dog chases something a man behind him threw on the beach .
0,man and a dog on the beach .
4,man is interacting with a dog that is running in the opposite direction .
0,man playing fetch with his dog on a beach .
0,man walking behind a running dog on the beach .
6,beautiful white dog walking in the brown grass .
6,white dog plays in the grass .
7,white dog walks over the short grass .
7,white dog walks along the dead grass with its tongue out .
1,dog walking outside .
2,group of four guys wearing tutu
2,all-male band performing in tutus
8,male members of a band wear all white outfits that include white skirts over white pants .
2,dressed in tutus perform a musical act onstage .
2,wearing tutus sing and play guitars onstage .
4,lone snowboarder in the middle of a snowy gust
9,man in a red jacket and goggles is skiing in a flurry of snow .
2,snowboarder is throwing up snow as he rides his board .
2,snowboarder wearing orange is going down a mountain .
7,snowboarder crashes down the snow covered mountain .
8,black and white dog is chewing on a camera .
8,black and white dog rests its head on a camera .
5,puppy plays with a camera .
8,and white dog chewing on a canon camera setting in the grass the camera is black and white .
2,and white puppy gnaws camera .
9,person in a green shirt jumping on a lawn near several other crowds of people .
5,person with a green shirt jumps high over the grass .
2,young boy in a green shirt is jumping .
4,young man wearing a green shirt in jumping in the air
6,boy jumping in the air with his knees bent and arms spread .
0,brown dog playing with a tennis ball on a beach
4,dog playing in the waves with a ball .
1,dog plays with a ball at the beach .
1,small brown dog plays with a ball on the beach .
7,dog jumping near water on the beach .
0,boy in a red hooded top is ice skating on an outdoor ice rink .
3,child in a red hoodie and black pants ice skating in a rink .
2,kid in a red sweatshirt ice skating .
2,in red sweatshirt ice skating
2,boy in red hoodie ice skating .
2,dirt biker rides through some trees .
2,man is riding a mountain bike through woodland .
2,mountain biker is racing through a shaded trail .
2,mountain biker wearing a colorful helmet rides downhill .
6,biker in red striped helmet rides through the trees .
4,large crowd dressed in renaissance attire gathers together in a city street .
4,are dressed in Victorian outfits in a crowded outdoor area .
2,people in medieval costume are walking through a crowded street .
2,scene of elegant dressed people of older times
4,is a large gathering of people in costumes outside on the street .
2,troupe of flamboyant clowns .
7,clowns are striking a pose for the camera .
2,clowns in bright , multi-colored costumes .
5,colorful clowns with ballons posing next to another plastic clown .
2,people are dressed up as clowns in a city street .
7,little girl on the sidewalk close to the road is playing with three hula hoops
